id,title,difficulty,distance_m,duration_min,altitude_diff,altitude_start,has_rentals,lift_available,is_open,is_prepared,location,activity_type,activity_type_enc,location_enc,activity_type_predicted,type_prediction_confidence
smgpoi5e8eeb1a9eb317845060914a95a1ca42_reduced,Walk with strollers: Bruneck - St. Georgen - Gais,2,900.0,4.2,183.0,839.0,0,0,1,0,Gais,hiking,3,21,hiking,0.4522607989701108
smgpoi5c3eb33048fee75cd80e5a51859ce89b_reduced,Walk with strollers: Bruneck - St. Lorenzen,2,900.0,4.2,183.0,833.0,0,0,1,0,Bruneck/Brunico,hiking,3,13,hiking,0.4010546165699685
smgpoi5e87c8576e03ff1ac8fc716896e439f3_reduced,Walk with strollers: Bruneck - Waldheim,2,900.0,4.2,183.0,834.0,0,0,1,0,Bruneck/Brunico,hiking,3,13,hiking,0.444179608715785
smgpoi4503929ef73ea41aaf72c84e1180eed5,Hiking path with buggy: Gasthof Panorama – Helmhanghütte hut ,2,900.0,4.2,183.0,1620.0,0,0,0,0,Sexten/Sesto,cycling,1,84,skiing,0.42910769113045083
smgpoibd9eb8ecf0ab9aaced3be76a53a46d50,Hiking path with buggy: Moos – Hennstoll hut - Signaue ,2,900.0,4.2,183.0,1400.0,0,0,0,0,Sexten/Sesto,skiing,5,84,cycling,0.5785587347826516
smgpoi5ef46fbb4ac5a1d96a388c279d61f431,"Hiking path with buggy: Sexten - ""Alte Säge"" ",2,900.0,4.2,183.0,1620.0,0,0,0,0,Sexten/Sesto,skiing,5,84,skiing,0.42910769113045083
smgpoi670afbd030c45cdca1661f7041b79084,Hiking path with buggy: Sexten – Fischleintal valley - Taschlusshütte hut,2,900.0,4.2,183.0,1310.0,0,0,0,0,Sexten/Sesto,cycling,1,84,cycling,0.6482751515607807
smgpoif1410f9bd3d0ad731ca325aec056389a,Hiking path: Moos - Sexten Circular Trail - Hennstoll hut,2,900.0,4.2,183.0,1400.0,0,0,0,0,Sexten/Sesto,cycling,1,84,cycling,0.5785587347826516
smgpoicf1517795ae20b7230ba6507d43f4905_reduced,Promenade to Rungg and S. Valentin,2,900.0,4.2,183.0,290.0,0,0,1,0,Tramin an der Weinstraße/Termeno sulla Strada del Vino,hiking,3,100,hiking,0.427840166335171
smgpoi07d53c8135060551923115b23d87bcb0,Walking trail to St. Leonhard,2,900.0,4.2,183.0,1490.0,0,0,1,0,Deutschnofen/Nova Ponente,skiing,5,16,hiking,0.3294088344265581
smgpoibc3ffedc01b20118699f237b883c9c0f,"Hike: Sexten - ""Alte Säge""",2,900.0,4.2,183.0,1200.0,0,0,0,0,Sexten/Sesto,skiing,5,84,running,0.4781889373887078
smgpoi92dc367bd3cb48d3732c9006ac26d385,Hiking path: Sexten – Fischleintal valley - Talschlusshütte hut,2,900.0,4.2,183.0,1310.0,0,0,0,0,Sexten/Sesto,cycling,1,84,cycling,0.6482751515607807
smgpoi0c10b07461f636e6553731e09b625929,Hike: Sexten- Innichen,2,900.0,4.2,183.0,1310.0,0,0,0,0,Sexten/Sesto,skiing,5,84,cycling,0.6482751515607807
smgpoia6ef4ae24f4b7c98c84088d6a1d20b72_reduced,Wine and Water Walk (Spazierweg Wein und Wasser) in Rasa/Raas,2,900.0,4.2,183.0,823.0,0,0,1,0,Natz-Schabs/Naz-Sciaves,hiking,3,57,hiking,0.45825195124527296
smgpoi14102cd0c722d8bb6189ac80a571f6c6_reduced,Walking route to the mountain village of Prenn,2,900.0,4.2,183.0,1433.0,0,0,1,0,Schenna/Scena,hiking,3,80,hiking,0.4177122922901443
smgpoic006683e62884570789c6aed3046e207,Speedhiking Naif - Meran 2000,2,900.0,4.2,183.0,1894.0,0,0,0,0,Schenna/Scena,cycling,1,80,cycling,0.47109409354119697
smgpoi629df25ac99fc1ffc1c3f67c9571d67d_reduced,Speedhiking Schenna - Taser,2,900.0,4.2,183.0,822.0,0,0,1,0,Schenna/Scena,cycling,1,80,cycling,0.2864841050445831
smgpoicb8f8d606e7cafd2b60aa79ed79ab04e_reduced,Speed hiking tour to the Muthof farms (variant 1),2,900.0,4.2,183.0,688.0,0,0,1,0,Tirol/Tirolo,skiing,5,97,skiing,0.41236146399100676
smgpoi4639737972c29b72ad3c3e3db4dc9e91_reduced,Speed hiking tour to the Muthof farms (variant 2),2,900.0,4.2,183.0,688.0,0,0,1,0,Tirol/Tirolo,skiing,5,97,skiing,0.41236146399100676
smgpoi010e371d5a25bed7350386585f88e513_reduced,Speed hiking tour to the Muthof farms (variant 3),2,900.0,4.2,183.0,688.0,0,0,1,0,Tirol/Tirolo,skiing,5,97,skiing,0.41236146399100676
smgpoiea1751454412df352efb550e8e046e39_reduced,Speed Hiking Trail Meran 2000,2,900.0,4.2,183.0,1889.0,0,0,1,0,Hafling/Avelengo,cycling,1,26,cycling,0.28036125818247776
smgpoi8dcca2e4d1d3cefc47b029968beee493,Speedhiking from Burgstall to Vöran,2,900.0,4.2,183.0,1543.5,0,0,1,0,Unknown,hiking,3,105,hiking,0.7929082324950544
smgpoiefadc80b00c3c572d2c5c832992bd346,Speedline (K2),2,900.0,4.2,183.0,2400.0,1,0,1,0,Ahrntal/Valle Aurina,hiking,3,0,hiking,0.7553795837687487
dss_216209,Speedtrap Goldknopf,6,300.0,3.6,73.0,2177.0,0,0,1,0,Kastelruth/Castelrotto,winter,7,32,winter,0.9960858531057105
smgpoibc875389f254eb5120d90907d3c329fe,Speedtrap Goldknopf,2,900.0,4.2,183.0,2249.0,0,0,1,0,Kastelruth/Castelrotto,hiking,3,32,hiking,0.833757998086886
smgpoi6089b2517b1eddcf902e15f6eecea541,Speedtrap Leo Demetz,2,900.0,4.2,183.0,2018.0,0,0,0,0,Urtijëi/Ortisei,hiking,3,106,hiking,0.6906488945328084
smgpoiski4096611e0bda4794bb8983b897a68f7c,Speikboden ski area,2,0.0,0.0,0.0,1543.5,1,1,1,1,Unknown,winter,7,105,winter,0.9985065667491734
smgpoi39d437a259af6543a3e5a576cdecd0a2,Speikboden,2,900.0,4.2,183.0,950.0,0,0,1,0,Sand in Taufers/Campo Tures,running,4,78,hiking,0.35668725012278546
smgpoi9127ee739b1bd48f32cc6fe0e12eb192_reduced,Speikboden - Speedhiking,2,900.0,4.2,183.0,2400.0,1,0,1,0,Sand in Taufers/Campo Tures,hiking,3,78,hiking,0.7553795837687487
smgpoif78a0c24409afd18744dccb858bb922b,Speiky,2,900.0,4.2,183.0,1853.0,1,0,1,0,Ahrntal/Valle Aurina,hiking,3,0,hiking,0.9782131516250075
smgpoidbad04eb7fdcfff5b82c4afc3db064c1_reduced,Play ground Schlaneid - Bacherhof,2,900.0,4.2,183.0,1170.0,0,0,1,0,Mölten/Meltina,family,2,52,family,0.48269806845242363
dss_425,Spitzbühl,2,1006.0,6.0,220.0,1719.0,0,0,1,0,Kastelruth/Castelrotto,winter,7,32,winter,0.9919589806892475
smgpoi93a378a2045143f28911fbebad9f3ffd,Spitzbühl,2,900.0,4.2,183.0,1719.0,0,0,1,0,Kastelruth/Castelrotto,running,4,32,hiking,0.3652880855672477
dss_1679565429,Spitzbühl,2,1006.0,6.6,220.0,1719.0,0,0,0,0,Unknown,winter,7,105,winter,0.9959153737920364
dss_1680506397,Spitzbühl 1,4,1130.0,0.0,219.0,1716.0,0,0,1,0,Kastelruth/Castelrotto,winter,7,32,winter,0.9956069605810905
dss_216210,Spitzbühl 1,4,1130.0,7.800000000000001,219.0,1716.0,0,0,1,0,Kastelruth/Castelrotto,winter,7,32,winter,0.9921652574069484
smgpoia1922078bf8f49e86d195fec12def541,Spitzbühl 1,2,900.0,4.2,183.0,1935.0,0,0,1,0,Kastelruth/Castelrotto,hiking,3,32,hiking,0.7747695078771566
dss_2857494,Spitzbühl 2,4,590.0,4.8,120.0,1750.0,0,0,1,0,Kastelruth/Castelrotto,winter,7,32,winter,0.9801927164910497
smgpoie3a4e70c62b65df56610f2283d743d97,Spitzbühl 2,2,900.0,4.2,183.0,1870.0,0,0,1,0,Kastelruth/Castelrotto,hiking,3,32,running,0.4140051676211568
dss_1680506410,Spitzbühl 2,4,590.0,0.0,120.0,1750.0,0,0,1,0,Kastelruth/Castelrotto,winter,7,32,winter,0.9961866361783563
smgpoib66f88fe6b74bdcf2efd0eb947335af0,Spitzbühl 3,2,900.0,4.2,183.0,1833.0,0,0,1,0,Kastelruth/Castelrotto,hiking,3,32,hiking,0.5966468797667764
dss_216211,Spitzbühl 3,4,450.0,8.4,47.0,1786.0,0,0,1,0,Kastelruth/Castelrotto,winter,7,32,winter,0.9834351493670118
dss_1680506430,Spitzbühl 3,4,450.0,0.0,47.0,1786.0,0,0,1,0,Kastelruth/Castelrotto,winter,7,32,winter,0.9964992792363027
dss_2857459,Spitzbühl 4,2,1425.0,6.6,166.0,1769.0,0,0,1,0,Kastelruth/Castelrotto,winter,7,32,winter,0.9956599656795684
smgpoi3bf85cb6c3ab124473d155b3226cc7f8,Spitzbühl 4,2,900.0,4.2,183.0,1935.0,0,0,1,0,Kastelruth/Castelrotto,hiking,3,32,hiking,0.7747695078771566
dss_1680506421,Spitzbühl - Laurin,2,1425.0,0.0,166.0,1769.0,0,0,1,0,Kastelruth/Castelrotto,winter,7,32,winter,0.997507364732638
dss_2857549,Spitzbühl - Laurin,2,1425.0,0.0,166.0,1769.0,0,0,1,0,Kastelruth/Castelrotto,winter,7,32,winter,0.997507364732638
smgpoide541bb3b1316706a3ecb8ffee889b29_reduced,Spitzbühl-Tschapit round tour,2,900.0,4.2,183.0,1711.0,0,0,1,0,Kastelruth/Castelrotto,cycling,1,32,hiking,0.3404184216793971
smgpoi81c05abfe57536c796b761541d0b4ac1,Spitzbühl-Tschapit loop-route to the Gstatsch hut,2,900.0,4.2,183.0,1712.0,0,0,1,0,Kastelruth/Castelrotto,hiking,3,32,hiking,0.3893736416653993
dss_3300,Spitzhorn,2,1730.0,11.4,349.0,1819.0,0,0,1,0,Bruneck/Brunico,winter,7,13,winter,0.9918801355399293
smgpoi41d653da19d269697e7df9117be260ec,Spitzhorn,2,900.0,4.2,183.0,2168.0,1,0,1,0,Bruneck/Brunico,hiking,3,13,hiking,0.983358491675173
smgpoif182bc513efcf83e9f17a5449730fd9a_reduced,Spitzhorn Trail,2,900.0,4.2,183.0,2072.0,0,0,1,0,Bruneck/Brunico,running,4,13,running,0.595535311959221
smgpoifd1d41070dcefc42979b64598eaaed53,Spitzhorn Trail,2,900.0,4.2,183.0,2038.0,0,0,1,0,Bruneck/Brunico,hiking,3,13,hiking,0.4648816719313608
dss_215759,Sponata,4,1810.0,6.0,359.0,1353.0,0,0,1,0,Badia,winter,7,7,winter,0.9831128837919665
smgpoi1fa588c9040000adccc8057223aa6a94,Sponata,2,900.0,4.2,183.0,1712.0,0,0,1,0,Badia,hiking,3,7,hiking,0.3893736416653993
dss_351,Sponata,2,1328.0,6.0,360.0,1353.0,0,0,1,0,Badia,winter,7,7,winter,0.9775084137515903
smgpoi077d913f4ca64e51be7c08555edb870f,Sponata,2,900.0,4.2,183.0,1713.0,0,0,1,0,Badia,running,4,7,running,0.38364549454811175
dss_1764579240,Sponata - Gardenaccia variante,2,400.0,6.0,359.0,1353.0,0,0,1,0,Badia,winter,7,7,winter,0.8831811430384358
smgpoied73c663a6c4ec1b59717cec0b7fc66e,Sport centre - Pfösl,2,900.0,4.2,183.0,1359.0,1,0,0,0,Deutschnofen/Nova Ponente,hiking,3,16,hiking,0.9430777454097843
smgpoifa000e29b09b992a2780df37b76070db_reduced,sports area Jenesien - Lanzenschuster,2,900.0,4.2,183.0,1521.0,0,0,1,0,Jenesien/San Genesio Atesino,hiking,3,28,hiking,0.7400669648791207
smgpoi8684ec277a3f86e3494daf7f231027ec_reduced,Hiking Tour St. Anton-Göller-Prazoll,2,900.0,4.2,183.0,530.0,0,0,1,0,Kaltern an der Weinstraße/Caldaro sulla Strada del Vino,cycling,1,29,cycling,0.3158810795241607
smgpoi628ad3f2f7c7512f57ce68a46409131c,Spronser lakes - route from Pfelders/Plan,2,900.0,4.2,183.0,1353.0,0,0,1,0,Moos in Passeier/Moso in Passiria,cycling,1,51,hiking,0.42213980041815075
smgpoi67b5e99096152005654aa54e87c4c709,Spronser Lakes Circuit – Route from Vellau,2,900.0,4.2,183.0,1517.0,0,0,1,0,Algund/Lagundo,cycling,1,3,hiking,0.66001611886208
smgpoi8a83c3bc08c817cd9ea0d0b2dd159b0e_reduced,High Altitude Trail Stabeler,2,900.0,4.2,183.0,964.0,0,0,1,0,Ahrntal/Valle Aurina,hiking,3,0,hiking,0.29606186954323277
smgpoifc8b636c16175b2acfaf8a7d8ba9411c_reduced,"""Stabnerwaal"" irrigation channel path",2,900.0,4.2,183.0,606.0,0,0,1,0,Naturns/Naturno,family,2,56,family,0.4192529732723142
smgpoi9f504f2a19c0060650f5e742538d963f,Stadlalm Tour,2,900.0,4.2,183.0,1550.0,0,0,0,0,Welschnofen/Nova Levante,skiing,5,116,cycling,0.38825507940975335
smgpoi7e7f0d8840cf35d2993d13c779a4d837_reduced,City Tour Val Gardena to Bolzano - tour by racing bike,2,900.0,4.2,183.0,1218.0,0,0,1,0,Urtijëi/Ortisei,skiing,5,106,skiing,0.4935100059331162
smgpoic121d79024d0482a477a274e08df5ff5_reduced,City Tour Val Gardena-Bressanone - tour by racing bike,2,900.0,4.2,183.0,559.0,0,0,1,0,Brixen/Bressanone,family,2,11,family,0.41998880491472623
smgpoi77278fbdd22d61f9fe5f614232f77751_reduced,Stallwieshof Tour,2,900.0,4.2,183.0,1913.0,0,0,1,0,Martell/Martello,hiking,3,48,hiking,0.6372385876878282
smgpoi40372f82c571b71b199b812c6134d734_reduced,S. Andreas Circular Hiking Trail,2,900.0,4.2,183.0,958.0,0,0,1,0,Brixen/Bressanone,hiking,3,11,hiking,0.47256064405691256
smgpoi28c9f7162dbbf509a03c7c2126b652b1,Panorama funiculare Raschötz/Ortisei Val Gardena,2,900.0,4.2,183.0,2094.0,0,0,0,0,Urtijëi/Ortisei,running,4,106,running,0.41782306581868534
smgpoi349b7deb98c07842ace59a25bc48e3f3,Mühlbach reservoir circular trail,2,900.0,4.2,183.0,749.0,0,0,1,0,Mühlbach/Rio di Pusteria,skiing,5,53,skiing,0.3047305477728023
smgpoi1ccca87863fb4546b27092e4095238e5,S. Cristina - Monte Pana,2,900.0,4.2,183.0,1393.0,0,0,1,0,S.Crestina Gherdëina/Santa Cristina Val Gardana,running,4,75,family,0.2937629993033363
dss_369,S. Cristina - Monte Pana,2,795.0,10.2,239.0,1393.0,0,0,1,0,S.Crestina Gherdëina/Santa Cristina Val Gardana,winter,7,75,winter,0.928675397190743
dss_216212,Steger ,4,1170.0,7.199999999999999,172.0,1778.0,0,0,1,0,Kastelruth/Castelrotto,winter,7,32,winter,0.9945968228228483
smgpoi023aad89841ebc1750912235f2e194f8,Steger ,2,900.0,4.2,183.0,1950.0,0,0,1,0,Kastelruth/Castelrotto,hiking,3,32,hiking,0.5218224374770412
dss_422,Steger/Dellai,2,1028.0,6.6,177.0,1543.5,0,0,1,0,Kastelruth/Castelrotto,winter,7,32,winter,0.9926436206822762
smgpoieff7395377324161970790bcbc7f94d5,Steger/Dellai,2,900.0,4.2,183.0,0.0,0,0,1,0,Kastelruth/Castelrotto,running,4,32,running,0.9130839103134796
dss_216213,Steger  - Panorama,2,1180.0,8.4,100.0,1850.0,0,0,1,0,Kastelruth/Castelrotto,winter,7,32,winter,0.9937893333705325
smgpoi41de1b4868ea2f86c8cb4100f648ddb9,Steger  - Panorama,2,900.0,4.2,183.0,1950.0,0,0,1,0,Kastelruth/Castelrotto,hiking,3,32,hiking,0.5218224374770412
smgpoieb13021041bea20c69d976c0f9d5088c,Steilhang,2,900.0,4.2,183.0,1543.5,0,0,1,0,Unknown,hiking,3,105,hiking,0.7929082324950544
dss_301097,Steilhang,6,365.0,6.0,107.0,1543.5,0,0,1,0,Unknown,winter,7,105,winter,0.9914132098665784
smgpoi5ae3641768808af1b6914d5f42263cc0,Steep slope,2,900.0,4.2,183.0,2300.0,1,0,1,0,Sarntal/Sarentino,hiking,3,79,hiking,0.983282893481739
smgpoiaf873c2fbe4d01b8619312c718633cb5,"""Steinbock"" Path",2,900.0,4.2,183.0,1019.0,0,0,1,0,Moos in Passeier/Moso in Passiria,skiing,5,51,summer,0.33294181631276926
smgpoi432cc269cc7e3628df3ccfeb7ab84799_reduced,The story of stones,2,900.0,4.2,183.0,1019.0,0,0,1,0,Pfalzen/Falzes,summer,6,63,summer,0.33294181631276926
smgpoi5a0aca9aa1a26eb9c6889b66c2da5509,Steinegg Ridgeway,2,900.0,4.2,183.0,1222.0,0,0,1,0,Karneid/Cornedo all'Isarco,skiing,5,30,skiing,0.4261895261505296
smgpoief789088626e2c72dd8700eea43b621c,Steinermandl,2,900.0,4.2,183.0,2118.0,1,0,1,0,Mühlbach/Rio di Pusteria,hiking,3,53,hiking,0.9795635940207682
dss_739,Steinermandl,2,762.0,3.6,300.0,1827.0,0,0,1,0,Mühlbach/Rio di Pusteria,winter,7,53,winter,0.9929945553563931
dss_215981,Steinermandl,6,3200.0,4.8,142.0,1976.0,0,0,1,0,Mühlbach/Rio di Pusteria,winter,7,53,winter,0.9961463406568976
smgpoib12fec9cfa434dc9ae1381b327520ed5,Steinermandl,2,900.0,4.2,183.0,1827.0,0,0,1,0,Mühlbach/Rio di Pusteria,running,4,53,hiking,0.503336368508363
dss_1758888042,Steinermandl II,4,500.0,1.7999999999999998,105.0,1970.0,0,0,1,0,Mühlbach/Rio di Pusteria,winter,7,53,winter,0.9974060958356711
smgpoid6891da35386b16d484cd9a615346163,Steiner Mandl and the valley Vals: Bike Adventure from Mühlbach,2,900.0,4.2,183.0,749.0,0,0,0,0,Mühlbach/Rio di Pusteria,skiing,5,53,skiing,0.8259850711532419
dss_216105,Città dei Sassi,2,1600.0,4.8,80.0,1543.5,0,0,1,0,Sëlva/Selva di Val Gardena,winter,7,92,winter,0.994724322209057
smgpoi1e87b7c68179dd64aa0e34f4f593298c,Città dei Sassi,2,900.0,4.2,183.0,1543.5,0,0,1,0,Unknown,hiking,3,105,hiking,0.7929082324950544
smgpoif4cfc09c5570cf49b106547f93bfeeb6,Steinhauslift,2,900.0,4.2,183.0,1048.0,0,0,1,0,Ahrntal/Valle Aurina,running,4,0,hiking,0.2533285753442065
smgpoi13bb84e9416b872206a6f7331c195216_reduced,Steinwandhof Tour,2,900.0,4.2,183.0,1468.0,0,0,1,0,Martell/Martello,hiking,3,48,hiking,0.3534474324248189
smgpoi77dfcc8c5fd87228ad73a29530f37b67,Steinzger Alm hut,2,900.0,4.2,183.0,1652.0,0,0,0,0,Rasen-Antholz/Rasun Anterselva,skiing,5,70,skiing,0.41108558738741696
dss_325,Stella Alpina,2,602.0,3.0,129.0,1819.0,0,0,1,0,Corvara,winter,7,15,winter,0.9950918055075604
smgpoia3df54d63807a96c95fc5556508dacd1,Stella Alpina,2,900.0,4.2,183.0,1965.0,0,0,1,0,Corvara,hiking,3,15,hiking,0.5943648017996113
smgpoi7075614c246347bf9ff6c0297ea05da5,Stella Alpina,2,900.0,4.2,183.0,1948.0,0,0,1,0,Corvara,running,4,15,hiking,0.519746733460044
dss_215760,Stella Alpina,2,608.0,3.6,125.0,1840.0,0,0,1,0,Corvara,winter,7,15,winter,0.9971251883753802
smgpoi10fe17d5ab83c8a18504a90a7ffc245e,Stella Alpina variante,2,900.0,4.2,183.0,1965.0,0,0,1,0,Corvara,hiking,3,15,hiking,0.5943648017996113
dss_82840061,Stella Alpina variante,2,458.0,1.7999999999999998,125.0,1840.0,0,0,1,0,Corvara,winter,7,15,winter,0.9971251883753802
smgpoie5a44a21ea25eb190b69ada46443f3c2,Stelvio Tour,2,900.0,4.2,183.0,2758.0,0,0,0,0,Prad am Stilfser Joch/Prato allo Stelvio,hiking,3,66,hiking,0.6565015745182061
smgpoi0a0b4ad7fa049cc9af4604168623cebe_reduced,Stelvio Trail,2,900.0,4.2,183.0,1516.0,0,0,1,0,Stilfs/Stelvio,hiking,3,90,hiking,0.3467447029753262
smgpoi607ee8a43c69e728fa1c888593af02e0,Star village circular walk in Steinegg|Collepietra,2,900.0,4.2,183.0,820.0,0,0,1,0,Karneid/Cornedo all'Isarco,skiing,5,30,cycling,0.2873620282773231
smgpoi250d2dac267721c3828065302df457ce_reduced,Star village circular hike in Steinegg|Collepietra in winter,2,900.0,4.2,183.0,820.0,0,0,1,0,Karneid/Cornedo all'Isarco,hiking,3,30,cycling,0.2873620282773231
dss_212528,Stiergarten,6,2415.0,8.4,366.0,1437.0,0,0,1,0,Sexten/Sesto,winter,7,84,winter,0.9920652094840197
dss_212525,Stiergarten,2,1784.0,7.199999999999999,424.0,1668.0,0,0,1,0,Sexten/Sesto,winter,7,84,winter,0.9919791499576154
smgpoice732812e60549c4087600043c3218da,Stiergarten,2,900.0,4.2,183.0,2092.0,0,0,1,0,Sexten/Sesto,hiking,3,84,hiking,0.5844331674738631
smgpoi7210308368b649de8cc9b8af1f290d84,Stiergarten,2,900.0,4.2,183.0,1668.0,0,0,1,0,Sexten/Sesto,running,4,84,running,0.319225747759861
smgpoifc7b143409000757870764b8208e6ae9,Stiergarten - Sesto,2,900.0,4.2,183.0,2107.0,0,0,1,0,Sexten/Sesto,hiking,3,84,hiking,0.4353806466195184
dss_84479488,Stiergarten - Sesto,4,900.0,9.0,791.0,1316.0,0,0,1,0,Sexten/Sesto,winter,7,84,winter,0.5844659251507357
smgpoi214dd2f4111c04d7b1131bbc74b4c5f3,Stilfserjoch Stelvio Mountain Run,2,900.0,4.2,183.0,2766.0,0,0,1,0,Prad am Stilfser Joch/Prato allo Stelvio,hiking,3,66,hiking,0.7715112062587548
smgpoi57675f734b4875fecbc2d3e25af447a4_reduced,St. Konstantin Loop Route,2,900.0,4.2,183.0,862.0,0,0,1,0,Völs am Schlern/Fiè allo Sciliar,cycling,1,112,cycling,0.5243040701800159
smgpoi6b5cd17d65f204ec9d05d62228308081_reduced,St. Lorenzen/San Lorenzo – Maria Saalen/Maria Sares,2,900.0,4.2,183.0,810.0,0,0,1,0,St.Lorenzen/San Lorenzo di Sebato,family,2,86,summer,0.4524886238107861
smgpoi05e0b0545eb2972162b910af1ca47cae,St. Magdalena - Kofelwiese meadow,2,900.0,4.2,183.0,1254.0,0,0,0,0,Villnöss/Funes,cycling,1,110,skiing,0.6037171966498036
smgpoiaa62e0bcb955f7becc6764785b43b501_reduced,San Martino - Egg- Forra,2,900.0,4.2,183.0,1737.0,0,0,1,0,Latsch/Laces,hiking,3,43,hiking,0.4370885191450677
smgpoi99ff4274330c09b096f8e96a5c174478_reduced,San Martino in Monte - Rossböden,2,900.0,4.2,183.0,1738.0,0,0,1,0,Latsch/Laces,hiking,3,43,hiking,0.44423740627088404
smgpoi641d586bbbee7871c2f184f75afafaea_reduced,St. Martin im Kofel Tour (San Martino in Monte),2,900.0,4.2,183.0,1740.0,0,0,1,0,Latsch/Laces,hiking,3,43,hiking,0.29427740943192726
smgpoi9bf33dd55919798155b8a9bb99b6b08f_reduced,Walk from St. Martin/S. Martino – Pfeiftal – E5 – St. Leonhard/S. Leonardo,2,900.0,4.2,183.0,591.0,0,0,1,0,St.Leonhard in Passeier/San Leonardo in Passiria,hiking,3,85,hiking,0.7080089602061808
smgpoib2dccb56e394751704d3b1391c54db8e_reduced,Walking from St. Martin/S. Martino – Valtelehof Farm,2,900.0,4.2,183.0,590.0,0,0,1,0,St.Martin in Passeier/San Martino in Passiria,hiking,3,87,hiking,0.6895523982784278
smgpoi17f322fb9b6937d686d2efe24f2c8746,Stock,2,900.0,4.2,183.0,1530.0,0,0,1,0,Ratschings/Racines,running,4,71,hiking,0.47386901734799936
smgpoi28bcb876839d1493007addc1f96b4778_reduced,Stocknertal Circular Trail in Terento – Enjoy Nature and Running,2,900.0,4.2,183.0,1211.0,0,0,1,0,Terenten/Terento,hiking,3,94,hiking,0.21265577847120987
smgpoi964d6ade7473aec1ea762cf2245206a5_reduced,circular hiking trail 'Stocknertal' in Terenten,2,900.0,4.2,183.0,1212.0,0,0,1,0,Terenten/Terento,hiking,3,94,hiking,0.2781823885026721
smgpoia130d46ffc9403b4751d84ec5abd9e62_reduced,St. Peter/San Pietro - Rasciesa di Fuori/Außerraschötz,2,900.0,4.2,183.0,1204.0,0,0,1,0,Lajen/Laion,hiking,3,41,hiking,0.3448352032982289
smgpoi68f432801c36b0b687b041b0c5714012_reduced,S. Pietro in Valle  - Pontives,2,900.0,4.2,183.0,1106.0,0,0,1,0,Lajen/Laion,climbing,0,41,climbing,0.3090066701605499
smgpoif6ae8370524d679789c21760e468b50f_reduced,St. Peter im Tal/San Pietro in Valle - Unterpulghut,2,900.0,4.2,183.0,1566.0,0,0,1,0,Lajen/Laion,hiking,3,41,hiking,0.5182758404815775
smgpoi97aa48dcb46f4b3650e811506834ac18,St. Peter -Ottohöhe,2,900.0,4.2,183.0,1153.0,0,0,1,0,Villnöss/Funes,cycling,1,110,family,0.34751850639620846
smgpoib6fa98641254274daa01bd18681756c2_reduced,San Pietro-Croce Pineid-Baita Unterpulg-San Pietro,2,900.0,4.2,183.0,1210.0,0,0,0,0,Kastelruth/Castelrotto,hiking,3,32,cycling,0.3246263798389524
smgpoi0fea5d3e6eca42bb4d0dca393349e8ec_reduced,S.Pietro - Pontives,2,900.0,4.2,183.0,1106.0,0,0,1,0,Lajen/Laion,climbing,0,41,climbing,0.3090066701605499
dss_215895,Stratofana Olimpica (Schuss),4,2402.0,7.800000000000001,759.0,1545.0,0,0,0,0,Unknown,winter,7,105,winter,0.9955857371818527
dss_215921,Stratondi,6,846.0,4.2,300.0,2056.0,0,0,1,0,Unknown,hiking,3,105,hiking,0.5348852295695836
dss_215922,Stries,2,1737.0,7.800000000000001,228.0,1218.0,0,0,0,0,Unknown,winter,7,105,winter,0.9711654359216031
dss_1681714202,Stries,2,900.0,0.0,183.0,1543.5,0,0,0,0,Unknown,winter,7,105,winter,0.9943190003358822
smgpoi187cdac475aa03512da15f20f04a942e,Stuanbruch-Trail,2,900.0,4.2,183.0,1740.0,0,0,1,0,Algund/Lagundo,hiking,3,3,hiking,0.29427740943192726
smgpoi4e0e739f95a944139cbacb63f87b173d,Ortisei-Furnes,2,900.0,4.2,183.0,1261.0,0,0,1,0,Urtijëi/Ortisei,running,4,106,climbing,0.283556318667931
dss_355,Ortisei-Furnes,2,2513.0,12.0,468.0,1261.0,0,0,1,0,Urtijëi/Ortisei,winter,7,106,winter,0.9871959223225397
dss_365,Ortisei - Alpe di Siusi ,2,1664.0,9.6,775.0,1235.0,0,0,1,0,Urtijëi/Ortisei,winter,7,106,winter,0.981960386576189
dss_1680159971,Ortisei - Alpe di Siusi ,2,1664.0,5.4,775.0,1543.5,0,0,1,0,Unknown,winter,7,105,winter,0.9942033219829639
smgpoi7855930e730f4bdba736f2c9e3907831,Ortisei - Alpe di Siusi ,2,900.0,4.2,183.0,1235.0,0,0,1,0,Urtijëi/Ortisei,running,4,106,running,0.2647383359666558
smgpoi870d53c0b1407eadbddf67ebf4c9e61e,St. Ulrich - Seiser Alm,2,900.0,4.2,183.0,1235.0,0,0,1,0,Urtijëi/Ortisei,running,4,106,running,0.2647383359666558
smgpoi54f5164f1447c2811f78a767595d3031,St. Valentin - Haider trail,2,900.0,4.2,183.0,1500.0,0,0,0,0,Mals/Malles,cycling,1,45,cycling,0.466587246574246
smgpoiefbdf51783085865fd3b3f1802125190_reduced,St.Valentin Run,2,900.0,4.2,183.0,1059.0,0,0,1,0,Kastelruth/Castelrotto,family,2,32,family,0.3925743065031673
smgpoicae55623fc981834e7b174bf0385808d,S. Vigilio Ice Skating,2,900.0,4.2,183.0,1186.0,0,0,1,0,Al Plan/San Vigilio,hiking,3,1,hiking,0.30837266623893667
