id,title,difficulty,distance_m,duration_min,altitude_diff,altitude_start,has_rentals,lift_available,is_open,is_prepared,location,activity_type,activity_type_enc,location_enc
smgpoic5dbe3fdc3c12ecd7babe4e5301ac8c5_reduced,Hike from Dorf Tirol/Tirolo to Schenna/Scena,2,900.0,4.2,183.0,577.0,0,0,1,0,Schenna/Scena,hiking,4,80
smgpoi716b92536f896852f56f41decdb89a26_reduced,Walk from Dorf Tirol/Tirolo to Tirol Castle,2,900.0,4.2,183.0,577.0,0,0,1,0,Tirol/Tirolo,family,2,97
smgpoicebf1517f44ef9d1818787a8f909a250,Hike to the Heilig Kreuz chapel,2,900.0,4.2,183.0,1727.0,0,0,0,0,Urtijëi/Ortisei,cycling,1,106
smgpoi391aa3420c3af454642e723ec3f5a3f5,Hike from Passo Oclini at the top of the Corno Bianco,2,900.0,4.2,183.0,2282.0,0,0,0,0,Aldein/Aldino,summer,8,2
smgpoi5ccdb1ab0e91a218560d2d45aa663b3f_reduced,"Hiking from Lajen/Laion to the pond ""Punholz""",2,900.0,4.2,183.0,1096.0,0,0,1,0,Lajen/Laion,hiking,4,41
smgpoib570a01f383960057d2003f58725a9f6,Walking trail from Lungiarü across Spizan - Juvel and back to Lungiarü,2,900.0,4.2,183.0,1398.0,0,0,0,0,Badia,cycling,1,7
smgpoibb40bbb3135b47e8b869c68b37eefb94_reduced,From Martello up to the Passo Madriccio/Madritschjoch in the Solda/Sulden valley,2,900.0,4.2,183.0,2050.0,0,0,1,0,Martell/Martello,hiking,4,48
smgpoifdae973b3f66decffa3af06b31aca5ab_reduced,Hike from Mölten to the “Stoanerne Mandln”,2,900.0,4.2,183.0,1140.0,0,0,1,0,Mölten/Meltina,hiking,4,52
smgpoid20dae8d1b7b28cc93c88453e57e3887,"Hike from Obereggen to Lake Carezza via the path ""Templweg""",2,900.0,4.2,183.0,1563.0,0,0,1,0,Deutschnofen/Nova Ponente,skiing,7,16
smgpoi62e40875a270956052ca10f9f85632fc_reduced,Hike from Obereggen to Lavazè,2,900.0,4.2,183.0,1562.0,0,0,1,0,Deutschnofen/Nova Ponente,hiking,4,16
smgpoi63aa4e78220ae4ea8b84d6465aef25ba,Hike from Pederü to Capanna Alpina,2,900.0,4.2,183.0,1655.0,0,0,0,0,La Val,cycling,1,38
smgpoi25e26da7e028e020becefe36ce99ba67,Hiking trough the Vineyards from Raas/Rasa to Brixen/Bressanone,2,900.0,4.2,183.0,822.0,0,0,1,0,Natz-Schabs/Naz-Sciaves,cycling,1,57
smgpoi6b55b0915212fe9a7eb54a8c1a372868,Excursion from San Cassiano to Badia through Santa Croce,2,900.0,4.2,183.0,1327.0,0,0,0,0,Badia,cycling,1,7
smgpoi862baa000559424e89642ddeaafb7bea,Hike from San Cassiano to the Fanes Plateau,2,900.0,4.2,183.0,1726.0,0,0,0,0,Badia,summer,8,7
smgpoi1254dc1598b7c2e76ad09e9d9a6d46b2,Hike from San Martin across Lovara - Costa to La Val / Wengen,2,900.0,4.2,183.0,1352.0,0,0,0,0,San Martin /San Martino,skiing,7,77
smgpoi551ae5cb932d74e92eda9b4cb66fa809_reduced,Hike from Seis to Völs,2,900.0,4.2,183.0,854.0,0,0,1,0,Völs am Schlern/Fiè allo Sciliar,hiking,4,112
smgpoia3fe0891000de0966a2050fc66b14295_reduced,Hike from Seis to the Völser Weiher Lake and to Seis,2,900.0,4.2,183.0,1010.0,0,0,1,0,Völs am Schlern/Fiè allo Sciliar,hiking,4,112
smgpoi7033193fc4513e3dc255688cd4fd021c,Hike: From Sexten to the Waldkapelle chapel ,2,900.0,4.2,183.0,1548.0,0,0,0,0,Sexten/Sesto,skiing,7,84
smgpoic430cbd2a9c248f093ffccacf621f423_reduced,Hike from S. Cristina to Passo Sella,2,900.0,4.2,183.0,2170.0,0,0,1,0,S.Crestina Gherdëina/Santa Cristina Val Gardana,hiking,4,75
smgpoidf9448e03d50de433d0add53c2e9db46,A hike from San Vigilio across S. Antonio pass to the Fanes pastures,2,900.0,4.2,183.0,2040.0,0,0,0,0,Al Plan/San Vigilio,cycling,1,1
smgpoia12ec282e6c3df86cb485e39753654c7_reduced,Hike from Ums to the Hofer Alpl and the Tuff Alm huts,2,900.0,4.2,183.0,927.0,0,0,1,0,Völs am Schlern/Fiè allo Sciliar,hiking,4,112
smgpoie3f6cc4cef47bbc8f6367ba0f9b8fcfe,Hike from Rina/Welschellen to Lake of Rina,2,900.0,4.2,183.0,1506.0,0,0,0,0,Al Plan/San Vigilio,skiing,7,1
smgpoi1572bb3b366bffe6c02ddf9b11080bf5,Hike from Rina/Welschellen to the Munt da Rina mountain inn,2,900.0,4.2,183.0,1948.0,0,0,0,0,Al Plan/San Vigilio,skiing,7,1
smgpoi17d15ba7e7a640d62af652e4fd9c0aa4,Hike: Cappella del bosco - Baita del cacciatore,2,900.0,4.2,183.0,1175.0,0,0,0,0,Innichen/San Candido,cycling,1,27
smgpoi537f2ed84e21edcecef15d82d4346879,Hike from Weissenstein to Neuhütt to Auerleger,2,900.0,4.2,183.0,1522.0,0,0,1,0,Deutschnofen/Nova Ponente,cycling,1,16
smgpoi2c0c751b9edd73f8a57ba1db3e37c95a,Hike: Western round Gsellwiesen meadows,2,900.0,4.2,183.0,1310.0,0,0,0,0,Sexten/Sesto,cycling,1,84
smgpoi6fe4ff28dffeb4caa0b985d5fcc85b98_reduced,Hiking tour - Water gives life,2,900.0,4.2,183.0,1597.0,0,0,1,0,Prettau/Predoi,summer,8,68
smgpoi1796ef45d5f78124db17a248d4b47b29,Excursion Selva - Ciampinoi - Passo Sella,2,900.0,4.2,183.0,1563.0,0,0,0,0,Sëlva/Selva di Val Gardena,summer,8,92
smgpoi0e85e280422bc06942b6b9a190dd7f73,Excursion Selva - Passo Gardena,2,900.0,4.2,183.0,1608.0,0,0,0,0,Sëlva/Selva di Val Gardena,other,5,92
smgpoi75427fd1fd25571dc204d10e1ccb19e6_reduced,Hike to the huts Schönrast - Schmieder - Lahner,2,900.0,4.2,183.0,1380.0,0,0,1,0,Deutschnofen/Nova Ponente,hiking,4,16
smgpoifda09da8cb265b060b76b2a5af540181_reduced,"Hiking tour to the eerie holes - ""Antrische Löcher"" Luttach/Lutago",2,900.0,4.2,183.0,957.0,0,0,1,0,Ahrntal/Valle Aurina,family,2,0
smgpoia7b5f5327bf7dd7fad4ae0c5b5b45c64,Hike to the huts of Obereggen,2,900.0,4.2,183.0,2010.0,0,0,0,0,Deutschnofen/Nova Ponente,skiing,7,16
smgpoi17990814d2a56efa9d5619a66cbbe702_reduced,Hiking tour along the ice caves,2,900.0,4.2,183.0,442.0,0,0,1,0,Kaltern an der Weinstraße/Caldaro sulla Strada del Vino,hiking,4,29
smgpoi2fd10b9c2f8bbdbeec4d3b2f55f83044_reduced,Hiking tour to the Earth pyramides,2,900.0,4.2,183.0,1431.0,0,0,1,0,Percha/Perca,family,2,62
smgpoi361d5f905eac4b16a54cd06d1f17c6c4,Hike to the Earth Pyramids on the Ritten,2,900.0,4.2,183.0,1150.0,0,0,1,0,Ritten/Renon,skiing,7,73
smgpoif87526adc7083cc7614dc33827706864_reduced,Hiking to the earth pyramids near Unterinn,2,900.0,4.2,183.0,821.0,0,0,1,0,Ritten/Renon,hiking,4,73
smgpoid8125be774c0edbbcb4ca5ef716a2e4a_reduced,Hiking to the earth piramids near Oberbozen,2,900.0,4.2,183.0,1223.0,0,0,1,0,Ritten/Renon,hiking,4,73
smgpoie5f7dadf0d60fd624cb9bed327960024,Hike: To the Gsellwiesen meadows,2,900.0,4.2,183.0,2065.0,0,0,0,0,Sexten/Sesto,cycling,1,84
smgpoi5b1184e3d3fa787bb3ee4c9a31249b74,Hiking to the Rauter Farms (Redensberg),2,900.0,4.2,183.0,1027.0,0,0,0,0,Rasen-Antholz/Rasun Anterselva,cycling,1,70
smgpoi8b2b51b81d7de43b92188f6f531a8a98,"Hike to the ""Reiner"" waterfalls",2,900.0,4.2,183.0,902.0,0,0,0,0,Sand in Taufers/Campo Tures,cycling,1,78
smgpoif97ee6eaa741e72a2e3de38177d20ef4_reduced,Hiking tour to the Sam cabins,2,900.0,4.2,183.0,1247.0,0,0,1,0,Ahrntal/Valle Aurina,hiking,4,0
smgpoiea144b603c6831b97651c5581c8ae61d,Hike to the Spronserseen Lakes,2,900.0,4.2,183.0,1622.0,0,0,0,0,Moos in Passeier/Moso in Passiria,summer,8,51
smgpoibb49aa5a8e12970e8f08004e8ef40564_reduced,"Hike to the ""Stoanernen Mandlen""",2,900.0,4.2,183.0,1433.0,0,0,1,0,Mölten/Meltina,other,5,52
smgpoi7b7403ab8263c5c2ea4513ebb896ce37_reduced,Excursion to the huts Vallming,2,900.0,4.2,183.0,1815.0,0,0,1,0,Ratschings/Racines,family,2,71
smgpoi21c4c44a053d3bcf2586f6c945fbd29c,Trail to the waterfalls,2,900.0,4.2,183.0,1261.0,0,0,0,0,Rasen-Antholz/Rasun Anterselva,skiing,7,70
smgpoid8cb7ca58b554e90756a1b2481177f8b,A trip to three viewpoints,2,900.0,4.2,183.0,1364.0,0,0,1,0,Bolzano/Bozen,skiing,7,9
smgpoi49dfd06832198210f468f4f5320e8934,Hike to the Ahornacher Jöchl saddle,2,900.0,4.2,183.0,2274.0,0,0,0,0,Sand in Taufers/Campo Tures,cycling,1,78
smgpoic126c298d23910d5a51b1bbbd049aaae,Hike to Bachlerhof Farm,2,900.0,4.2,183.0,822.0,0,0,0,0,Schenna/Scena,skiing,7,80
smgpoi182d5d4993a30a8b31e538dda8a291a1,Hike to the Bergsee Lake from Burgeis,2,900.0,4.2,183.0,1221.0,0,0,0,0,Mals/Malles,cycling,1,45
smgpoifa76a5f1f018797e7adfb026f1405b62,Brogels Hike,2,900.0,4.2,183.0,2118.0,0,0,0,0,Urtijëi/Ortisei,skiing,7,106
smgpoi12c783afaf09f9d88fa792a16a5a0d91,Hike to the Erensee Lake,2,900.0,4.2,183.0,1622.0,0,0,0,0,Moos in Passeier/Moso in Passiria,cycling,1,51
smgpoi8dfb5f401122228bbf64827903a7add0_reduced,Hiking tour - To Faden and Obersteiner Holm,2,900.0,4.2,183.0,1477.0,0,0,1,0,Ahrntal/Valle Aurina,summer,8,0
smgpoi6959661b07c4d051a2ca15325795a686,Hike to the Faglsee Lake,2,900.0,4.2,183.0,1139.0,0,0,0,0,St.Martin in Passeier/San Martino in Passiria,cycling,1,87
smgpoi0adfe4f14487bc8eda3f415629a9eeea_reduced,Hike to the Farmerkreuz,2,900.0,4.2,183.0,574.0,0,0,1,0,Tirol/Tirolo,hiking,4,97
smgpoiebdd3e4ca997ad2c5da0f1b6b84fc664_reduced,Hiking to the San Felice Waterfalls,2,900.0,4.2,183.0,1266.0,0,0,1,0,U.L.Frau i.W.-St. Felix/Senale-S.Felice,family,2,103
smgpoi0f82f468f975721408e649de5a91e1c2_reduced,Hiking to the San Felice lake,2,900.0,4.2,183.0,1350.0,0,0,1,0,U.L.Frau i.W.-St. Felix/Senale-S.Felice,family,2,103
smgpoi6216e76817f72efa314eda6b06974f8d_reduced,Hiking tour to the waterfall Frankbach,2,900.0,4.2,183.0,1171.0,0,0,1,0,Ahrntal/Valle Aurina,summer,8,0
smgpoi6900baef40a2dec03582a56bbfbcbb35_reduced,Hike to the Restaurant Longfall,2,900.0,4.2,183.0,802.0,0,0,1,0,Tirol/Tirolo,hiking,4,97
smgpoi9a1f6cb1c65b831f66eeb3b166c94324_reduced,Hike to the Inn Bauhof,2,900.0,4.2,183.0,840.0,0,0,1,0,Gais,hiking,4,21
smgpoi1238aea3ed9463a96afd8fc701492db1_reduced,Hike to the restaurant Irenberg,2,900.0,4.2,183.0,1022.0,0,0,1,0,Pfalzen/Falzes,family,2,63
smgpoi631188116dcd87e7a2043523b02a8cb7_reduced,Hiking to the Piz Boé peak in the Sella Massif,2,900.0,4.2,183.0,2115.0,0,0,0,0,Corvara,other,5,15
smgpoie4f9d920ee4ec6306ceef471f29f1a35,Walk to the Großer Schwarzsee Lake,2,900.0,4.2,183.0,1759.0,0,0,0,0,Moos in Passeier/Moso in Passiria,cycling,1,51
smgpoid49ac347a0d345aee01b3bacee4a49c2,Hike to the Häusler Sam,2,900.0,4.2,183.0,1558.0,0,0,1,0,Deutschnofen/Nova Ponente,cycling,1,16
smgpoic479cb09cb7b8221602be7bdf9d987bd,Hike to the church St. Agatha | S. Agata,2,900.0,4.2,183.0,1361.0,0,0,1,0,Deutschnofen/Nova Ponente,cycling,1,16
smgpoi9d04fd5e1a0d4e7ba288bf09987fb504_reduced,Hiking tour to lake Klaussee,2,900.0,4.2,183.0,1588.0,0,0,1,0,Ahrntal/Valle Aurina,hiking,4,0
smgpoi6c16c70857d42406c44db4206e6cd72f,Hike to Plan de Corones/Kronplatz,2,900.0,4.2,183.0,2271.0,0,0,0,0,Al Plan/San Vigilio,cycling,1,1
smgpoi014f9eb9dd01ceb725c20e5f04c30ead,Hike to the Kühwiesenkopf,2,900.0,4.2,183.0,1151.0,0,0,0,0,Olang/Valdaora,cycling,1,60
smgpoi1cbdfec74f661e0fe6b0222f15ea78f5,"Hike to the ""Mühlbacher Badl""",2,900.0,4.2,183.0,1696.0,0,0,0,0,Gais,cycling,1,21
smgpoi29d43bcbf9fb40d3aa7adafa2b0924de_reduced,Hike to the Mutkopf,2,900.0,4.2,183.0,823.0,0,0,1,0,Tirol/Tirolo,hiking,4,97
smgpoicc9e524fb1bb52fae4d3ef1c6e03519c,The Hike to the Obisellsee Lake ,2,900.0,4.2,183.0,1393.0,0,0,0,0,Riffian/Rifiano,cycling,1,72
smgpoibe126d726a3b02b37f1fa7a3a9d97c34_reduced,Hiking tour to the Pojer waterfall,2,900.0,4.2,183.0,955.0,0,0,1,0,Ahrntal/Valle Aurina,family,2,0
smgpoi8ec6904b88892db91beeac927b87d801,Hike to Pragser Wildsee/Lago di Braies,2,900.0,4.2,183.0,1241.0,0,0,0,0,Al Plan/San Vigilio,cycling,1,1
smgpoid4fca7225df50b44fd1b1b8bb345c7ad,Hike to Rastlhof Farm,2,900.0,4.2,183.0,720.0,0,0,0,0,Schenna/Scena,skiing,7,80
smgpoia3649136bab0ea4f4810a97e49dc2f2a,Trekking tour Roanerhof,2,900.0,4.2,183.0,1570.0,0,0,1,0,Sand in Taufers/Campo Tures,skiing,7,78
smgpoi147d87c7f4645f02b3ca1e36e71d8cb2_reduced,Hiking tour to the waterfall Rötbach,2,900.0,4.2,183.0,1712.0,0,0,1,0,Prettau/Predoi,summer,8,68
smgpoia0dc3a1f3d589948a19fae08649c5b54_reduced,Hiking to the Saurüssl Peak,2,900.0,4.2,183.0,2693.0,0,0,1,0,Laas/Lasa,other,5,39
smgpoi58f04aaa834c78185d318a8f98525822_reduced,Hike to Thurnstein Castle,2,900.0,4.2,183.0,575.0,0,0,1,0,Tirol/Tirolo,hiking,4,97
smgpoi0572ecd28ef1fc0f3f5acd976194de13,Hike to Schnugger Hof Farm,2,900.0,4.2,183.0,822.0,0,0,0,0,Schenna/Scena,skiing,7,80
smgpoi01ef536b218b5100e14a44950ee2a967_reduced,Hike to the Schwåmmplouder (waterfall in Dorf Tirol),2,900.0,4.2,183.0,708.0,0,0,1,0,Tirol/Tirolo,family,2,97
smgpoi89058ae454eab30428f677bc4c0c6013,Hike to the Seebergsee Lake,2,900.0,4.2,183.0,1412.0,0,0,0,0,Ratschings/Racines,skiing,7,71
smgpoi396342733143d077cb91c7df85ef1c51,Hike to Seeber See Lake,2,900.0,4.2,183.0,1911.0,0,0,0,0,Moos in Passeier/Moso in Passiria,skiing,7,51
smgpoi21fe4224a8904912474485844b21502e,Hike to the Tartscher Bühel hill,2,900.0,4.2,183.0,914.0,0,0,1,0,Glurns/Glorenza,skiing,7,23
smgpoi238faece2dcd4ee0873e89e914b6d0b2_reduced,Hike to the Tiroler Kreuz,2,900.0,4.2,183.0,803.0,0,0,1,0,Kuens/Caines,hiking,4,35
smgpoif89a5267c32414945b74c11a2659df75,To the Trumser Alb'l,2,900.0,4.2,183.0,1436.0,0,0,1,0,Kastelbell-Tschars/Castelbello-Ciardes,summer,8,31
smgpoi5d1bcdf5b0c771adb134a018ded43214,Hike to the Upisee lake,2,900.0,4.2,183.0,2560.0,0,0,0,0,Mals/Malles,cycling,1,45
smgpoi78fc62cbe27e45391e0cc38d034a1390_reduced,Hiking tour to lake Waldner,2,900.0,4.2,183.0,1458.0,0,0,1,0,Prettau/Predoi,hiking,4,68
smgpoi2ff57dfbf14da7e29c1f8c3ae033e16d_reduced,Hiking tour “Weiler Montigl ”,2,900.0,4.2,183.0,250.0,0,0,1,0,Terlan/Terlano,family,2,95
smgpoi279d198f21fb00146433ed15b52ae613_reduced,Hike to the Wölflhof,2,900.0,4.2,183.0,1363.0,0,0,1,0,Deutschnofen/Nova Ponente,hiking,4,16
smgpoi142868f943dbfde26dfedba0d50bf6c8,Hike to Ackerbodenalm on the Ploseberg,2,900.0,4.2,183.0,1456.0,0,0,0,0,Brixen/Bressanone,other,5,11
smgpoib9d1f413ff8aed9cdaf6f28fd0ed19cf,Excursion to the hut Aglsalm,2,900.0,4.2,183.0,2004.0,0,0,0,0,Ratschings/Racines,family,2,71
smgpoic42b9382c9d4955bdfd08eade64edf4b,Excursion to the hut Aglsboden,2,900.0,4.2,183.0,1406.0,0,0,0,0,Ratschings/Racines,skiing,7,71
smgpoi59d02fa5d2c87f68a900d0b930e76715,Hiking to the Alt Alm,2,900.0,4.2,183.0,1836.0,0,0,1,0,Kastelbell-Tschars/Castelbello-Ciardes,family,2,31
smgpoi37bbb993047e94df9e1254448ec82080,Hike to the Angerer hut,2,900.0,4.2,183.0,1400.0,0,0,0,0,Olang/Valdaora,cycling,1,60
smgpoiae964353e746df00dd4706caf2ee811c,Hike to the Astner hut,2,900.0,4.2,183.0,1631.0,0,0,0,0,Terenten/Terento,cycling,1,94
smgpoi391514d17f82544123342f98fb4066a8_reduced,Hike to the Auerberg alp,2,900.0,4.2,183.0,1645.0,0,0,1,0,St.Pankraz/San Pancrazio,family,2,88
smgpoia99756101fdf4d0d671da537091337c3_reduced,"Hike to the ""Außeren Schwemmalm""",2,900.0,4.2,183.0,1630.0,0,0,1,0,Ulten/Ultimo,family,2,104
smgpoi197b27a60e8874308c9a09dce143ac55,Excursion to the hut Outer Wumblsalm,2,900.0,4.2,183.0,1868.0,0,0,0,0,Ratschings/Racines,other,5,71
smgpoi771146acd593bb7bac81e11964fd03d4_reduced,Excursion to the hut Bärnfiechtalm,2,900.0,4.2,183.0,1755.0,0,0,0,0,Sarntal/Sarentino,cycling,1,79
smgpoibc268665cab785708a21d148d451bb9b,Excursion to the hut Bergalm,2,900.0,4.2,183.0,1305.0,0,0,0,0,Ratschings/Racines,skiing,7,71
smgpoi402f77fa4c5f1fc16e6bdb6343b27350_reduced,Tracking tour Bergmeister Alp Hut,2,900.0,4.2,183.0,1436.0,0,0,1,0,Mühlwald/Selva dei Molini,hiking,4,54
smgpoi777a41d8d47de430828bba815ba03745_reduced,Hiking tour to the Bizat hut,2,900.0,4.2,183.0,1036.0,0,0,1,0,Ahrntal/Valle Aurina,family,2,0
smgpoi503c00563ba0ce8c0fb34341ced09eac_reduced,Hike to the Bockerhütte,2,900.0,4.2,183.0,813.0,0,0,1,0,Tirol/Tirolo,hiking,4,97
smgpoi37d4bbb338535cf30abb25c9a5d24593,Hike to the Brunst hut,2,900.0,4.2,183.0,1887.0,0,0,0,0,Olang/Valdaora,cycling,1,60
smgpoie2595b124334f947beaee6e47a4a93e0_reduced,Hiking tour to the Daimeralm hut,2,900.0,4.2,183.0,965.0,0,0,1,0,Sand in Taufers/Campo Tures,family,2,78
smgpoi0b0c25f3508d26da3405adce3472b595_reduced,Hike to the Dolomites UNESCO World Heritage viewpoint Mastlé,2,900.0,4.2,183.0,2103.0,0,0,1,0,S.Crestina Gherdëina/Santa Cristina Val Gardana,family,2,75
smgpoi9e681138c0ff5990166ca9a18b448050,Trekking tour Durra Alp hut,2,900.0,4.2,183.0,1685.0,0,0,0,0,Sand in Taufers/Campo Tures,cycling,1,78
smgpoi25aae1c8b68407ecc43e58138ded05fd,Trekking tour rifugio Edelrauthütte/Ponte di Ghiaccio,2,900.0,4.2,183.0,1862.0,0,0,0,0,Ahrntal/Valle Aurina,cycling,1,0
smgpoi55d8499d3726a2305285ec39de506ef9_reduced,"Hike to ""Flatschberg"" alp",2,900.0,4.2,183.0,1773.0,0,0,1,0,Ulten/Ultimo,family,2,104
smgpoief0376bc2165e762e71b614ad176b8d9,Excursion to the hut Freundalm,2,900.0,4.2,183.0,1250.0,0,0,0,0,Ratschings/Racines,skiing,7,71
smgpoie752fe662d04509ec9d121d1cdfa1011_reduced,"Hike to the ""Gampenalm"" alp",2,900.0,4.2,183.0,1874.0,0,0,1,0,Ulten/Ultimo,family,2,104
smgpoif649e3b7308ec25cb8d9dcaf0d37b0f1_reduced,Hike to the Hochmuth and Vellau,2,900.0,4.2,183.0,593.0,0,0,1,0,Tirol/Tirolo,hiking,4,97
smgpoi407ca27f2d3fac36e0053e62b60fd66f,Hike to the Hofstatt hut,2,900.0,4.2,183.0,1326.0,0,0,0,0,Rasen-Antholz/Rasun Anterselva,cycling,1,70
smgpoi0bc848ee105da6dca723fabf6e6dd507_reduced,"Hike to the ""Innere Schwemmalm""",2,900.0,4.2,183.0,1629.0,0,0,1,0,Ulten/Ultimo,family,2,104
smgpoib963eb570eadb9e8f795c1c771368c0e,Excursion to the hut Inner Wumblsalm,2,900.0,4.2,183.0,1394.0,0,0,0,0,Ratschings/Racines,other,5,71
smgpoicfb7623a9ab5ac6eda69e3a2bfee5bd0_reduced,Excursion to the snack station Braunhof,2,900.0,4.2,183.0,947.0,0,0,1,0,Pfitsch/Val di Vizze,family,2,64
smgpoia0390e1f1e0b007a754b818b2166f93c_reduced,Excursion to the hut Joggelealm,2,900.0,4.2,183.0,1987.0,0,0,0,0,Ratschings/Racines,hiking,4,71
smgpoi0c14b6c7e59e8b6ebb4d3dca66d89a36,Hike to pasture Kalcheralm,2,900.0,4.2,183.0,1811.0,0,0,0,0,Ratschings/Racines,family,2,71
smgpoi914fdfa6e704288f71653806f7144e83_reduced,"Hike to the ""Kaserfeld"" alp",2,900.0,4.2,183.0,1390.0,0,0,1,0,Proveis/Proves,family,2,69
smgpoi618bcfd543576159155972eebe664c7c,Trekking tour Kasseler Hütte/Rifugio Roma,2,900.0,4.2,183.0,2275.0,0,0,0,0,Sand in Taufers/Campo Tures,cycling,1,78
smgpoid21ffc5ad0d3904ae8e35f2f570a567f,"Walk to the biotope ""Kastellacke""",2,900.0,4.2,183.0,1856.0,0,0,0,0,Ratschings/Racines,skiing,7,71
smgpoif2d7359080d4f24a5ae42715d83c9661_reduced,Excursion to the hut Kerschbaumeralm,2,900.0,4.2,183.0,1914.0,0,0,0,0,Ratschings/Racines,hiking,4,71
smgpoi64b9006e660e57179696af49779e4f5a_reduced,"Hike to the ""Kirchbergalm",2,900.0,4.2,183.0,1396.0,0,0,1,0,Ulten/Ultimo,family,2,104
smgpoi9822ee3ab40e1f7193eaba73b9a27988,Excursion to the hut Klamm,2,900.0,4.2,183.0,1484.0,0,0,0,0,Ratschings/Racines,family,2,71
smgpoi1c81d8b3bcedb8ea5e46693813ffad2f,Hike to the Knuttenalm,2,900.0,4.2,183.0,1687.0,0,0,1,0,Sand in Taufers/Campo Tures,skiing,7,78
smgpoi52426a542f010b015bee025723c7a9ca,Hike to Köpflplatte,2,900.0,4.2,183.0,1549.0,0,0,0,0,Schluderns/Sluderno,cycling,1,82
smgpoicea9ca901cb084e8d28698d66b06d9c3,Excursion to the hut Kuhalm,2,900.0,4.2,183.0,1250.0,0,0,0,0,Ratschings/Racines,skiing,7,71
smgpoi83c6af839a64183f1d8276728218b55d_reduced,"Hike to the ""Küberg Alm""",2,900.0,4.2,183.0,2066.0,0,0,1,0,St.Pankraz/San Pancrazio,family,2,88
smgpoic34514417d05a95b7007e0ec4c945d12_reduced,"Hike to the ""Kuppelwieser Alm""",2,900.0,4.2,183.0,1971.0,0,0,1,0,Ulten/Ultimo,family,2,104
smgpoi362adac1d123c2fd21a43ea522a35ce6,Hike to the Laab Alm and Petersberger Leger Alpine Farms,2,900.0,4.2,183.0,1273.0,0,0,1,0,Deutschnofen/Nova Ponente,cycling,1,16
smgpoi90b8644c9f3cf25d28ec74a91689d4d7,Hike to the Lanzwiesen hut,2,900.0,4.2,183.0,1104.0,0,0,0,0,Olang/Valdaora,cycling,1,60
smgpoi7e9c1570ec5fffd29ac7cc23ad6f7cd1,Hike to the Latemarhütte | Rifugio Torre di Pisa,2,900.0,4.2,183.0,2083.0,0,0,0,0,Deutschnofen/Nova Ponente,other,5,16
smgpoic4c2346557bbbdb6273ab5fd02724da7,Hiking to the Latschiniger Alm,2,900.0,4.2,183.0,1506.0,0,0,1,0,Kastelbell-Tschars/Castelbello-Ciardes,summer,8,31
smgpoi797d58b0fd0b0ce68886fcb4bdf8741f_reduced,"Hike to the ""Laureiner Alm/Malga Lauregno""",2,900.0,4.2,183.0,1710.0,0,0,1,0,Ulten/Ultimo,family,2,104
smgpoib58aea45156e35b6086eafc064fd6dbe_reduced,Hike to the Lazinser Alm Mountain Hut,2,900.0,4.2,183.0,1622.0,0,0,1,0,Moos in Passeier/Moso in Passiria,hiking,4,51
smgpoifcc07b623120690ff6d2741277b16dd9_reduced,Hike to the Leiter Alp,2,900.0,4.2,183.0,574.0,0,0,1,0,Algund/Lagundo,hiking,4,3
smgpoi4e6dadaaf57f2c24dc763c28a9001324_reduced,Hiking to the Lercher Alp Hut,2,900.0,4.2,183.0,1675.0,0,0,1,0,Rasen-Antholz/Rasun Anterselva,family,2,70
smgpoic445416c966ff790d348e094652a2262,Hike to the Lieg hut,2,900.0,4.2,183.0,1750.0,0,0,1,0,Unknown,cycling,1,105
smgpoid5f4ee7f9382164d40c0f6a1d6bb59ea,Hike to the Lorenzi hut,2,900.0,4.2,183.0,1662.0,0,0,0,0,Olang/Valdaora,cycling,1,60
smgpoia734a770da9ebc193c0c2c3527cd978c,Trekking tour Mair am Tinkhof Alp hut,2,900.0,4.2,183.0,1750.0,0,0,0,0,Mühlwald/Selva dei Molini,skiing,7,54
smgpoibfbe057f16f5aeebcef0de9b487d2fc0_reduced,"Hike to the ""Mariolberg Alm""",2,900.0,4.2,183.0,1669.0,0,0,1,0,Proveis/Proves,family,2,69
smgpoi975c9d625073ddbfa98f4dbd6173e040_reduced,"Hike to the ""Marschnell Alm""",2,900.0,4.2,183.0,1678.0,0,0,1,0,Proveis/Proves,family,2,69
smgpoid682f66559a7b945ac5dc8e879cd3fe8,Excursion to the hut Martalm,2,900.0,4.2,183.0,1370.0,0,0,0,0,Ratschings/Racines,family,2,71
smgpoi1e5037b656f7565236326d8e4dea66f3,Mountain hut hike at Marzoner Alm,2,900.0,4.2,183.0,1510.0,0,0,1,0,Kastelbell-Tschars/Castelbello-Ciardes,family,2,31
smgpoi64777cb05f2ca22057d6d92ee3de85cc,Trekking tour MItte Hitte Alp hut,2,900.0,4.2,183.0,1363.0,0,0,0,0,Sand in Taufers/Campo Tures,cycling,1,78
smgpoi5bdfba8532c3ee1dd5f9c56e70ba5624_reduced,Excursion to the hut Moarerbergalm,2,900.0,4.2,183.0,1413.0,0,0,0,0,Ratschings/Racines,cycling,1,71
smgpoifc473c9c754b4d6b8f924a266ffad15b,Hike to the Moarhof hut,2,900.0,4.2,183.0,1826.0,0,0,0,0,Kiens/Chienes,cycling,1,33
smgpoi63e30e8e8c1d1a8942f723d6d614e117,Trekking tour Neves Alp hut,2,900.0,4.2,183.0,1857.0,0,0,0,0,Ahrntal/Valle Aurina,skiing,7,0
